Pitcher,PitcherID,Batter,BatterID,hitside,game_id,ab_id,pitch_id,des,result,event,pitch_type,called,start_speed,end_speed,sz_top,sz_bot,sz_left,sz_right,sz_back,sz_front,xmove,zmove,break_length,xend,zend,yend,xstart,ystart,zstart,xvel,yvel,zvel,xacc,yacc,zacc
string,numeric,string,numeric,string,numeric,numeric,numeric,string,string,string,enum,enum,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
Clayton Kershaw,477132,Ian Desmond,435622,R,19440,1479401,5603671,Foul,Ian Desmond strikes out swinging.  ,Strikeout,SL,S,86.3,78.7,3.4,1.51,-1,1,0,1,-3.3,2.17,7.6,-0.305,3.297,0,1.511,50,6.258,-3.446,-126.57,-1.574,-5.259,29.944,-28.643
Clayton Kershaw,477132,Ian Desmond,435622,R,19440,1479401,5603672,Ball,Ian Desmond strikes out swinging.  ,Strikeout,FF,B,93.4,84.9,3.4,1.63,-1,1,0,1,-1.68,12,2.9,-0.229,0.946,0,1.559,50,5.877,-4.203,-136.442,-11.357,-3.112,34.482,-9.832
Clayton Kershaw,477132,Ian Desmond,435622,R,19440,1479401,5603673,Called Strike,Ian Desmond strikes out swinging.  ,Strikeout,FF,S,93.2,85,3.28,1.55,-1,1,0,1,-0.22,13.11,2.3,-0.548,1.599,0,1.369,50,5.973,-5.055,-136.224,-10.253,-0.406,33.259,-7.759
Clayton Kershaw,477132,Ian Desmond,435622,R,19440,1479401,5603674,Swinging Strike (Blocked),Ian Desmond strikes out swinging.  ,Strikeout,CU,S,74.7,68.3,3.4,1.51,-1,1,0,1,-2.99,-11.45,16,0.272,0.768,0,1.157,50,6.389,-1.063,-109.508,-1.298,-3.504,25.461,-45.527
Clayton Kershaw,477132,Danny Espinosa,457787,R,19440,1479405,5603685,Called Strike,Danny Espinosa strikes out swinging.  ,Strikeout,FF,S,92.2,83.8,3.74,1.72,-1,1,0,1,0.19,11.17,3,-0.393,2.624,0,1.563,50,6.106,-5.243,-134.919,-6.985,0.342,33.378,-11.819
Clayton Kershaw,477132,Danny Espinosa,457787,R,19440,1479405,5603686,Called Strike,Danny Espinosa strikes out swinging.  ,Strikeout,CU,S,73.7,67.6,3.68,1.7,-1,1,0,1,-2.03,-9.89,15.2,0.658,2.598,0,1.58,50,6.48,-1.394,-108.084,2.09,-2.354,22.659,-43.55
Clayton Kershaw,477132,Danny Espinosa,457787,R,19440,1479405,5603687,Ball,Danny Espinosa strikes out swinging.  ,Strikeout,SL,B,87.2,80.4,3.68,1.72,-1,1,0,1,-3.05,3.74,7.2,-1.154,-0.127,0,1.637,50,5.908,-6.001,-127.433,-9.915,-4.952,28.946,-26.017
Clayton Kershaw,477132,Danny Espinosa,457787,R,19440,1479405,5603688,Swinging Strike,Danny Espinosa strikes out swinging.  ,Strikeout,SL,S,85.6,78.7,3.68,1.72,-1,1,0,1,-3.32,0.68,8.4,-0.411,2.165,0,1.72,50,6.217,-4.193,-125.447,-3.691,-5.224,28.095,-31.033
Clayton Kershaw,477132,Jose Lobaton,446653,R,19440,1479406,5603689,Foul,Jose Lobaton lines out to left fielder Carl Crawford.  ,Lineout,SL,S,84.8,78,3.4,1.57,-1,1,0,1,-4.41,1.38,8.3,0.289,2.332,0,1.841,50,6.155,-2.395,-124.346,-3.217,-6.842,27.253,-29.965
Clayton Kershaw,477132,Jose Lobaton,446653,R,19440,1479406,5603690,Swinging Strike,Jose Lobaton lines out to left fielder Carl Crawford.  ,Lineout,SL,S,87.7,80.3,3.4,1.57,-1,1,0,1,-0.58,8.42,4.9,-0.538,1.712,0,1.648,50,6.062,-5.324,-128.265,-7.354,-0.953,29.157,-18.217
Clayton Kershaw,477132,Jose Lobaton,446653,R,19440,1479406,5603691,"In play, out(s)",Jose Lobaton lines out to left fielder Carl Crawford.  ,Lineout,CU,X,73.9,67.4,3.4,1.57,-1,1,0,1,-4.34,-11.73,16.1,-0.067,2.542,0,1.381,50,6.47,-1.872,-108.279,2.506,-5.005,24.039,-45.615
Clayton Kershaw,477132,Blake Treinen,595014,R,19440,1479407,5603692,Called Strike,Blake Treinen singles on a line drive to center fielder Matt Kemp.  ,Single,FF,S,91.9,83.4,3.77,1.78,-1,1,0,1,-1.41,9.55,3.8,0.062,2.566,0,1.661,50,5.947,-3.738,-134.665,-6.103,-2.544,34.167,-14.878
Clayton Kershaw,477132,Blake Treinen,595014,R,19440,1479407,5603693,Ball,Blake Treinen singles on a line drive to center fielder Matt Kemp.  ,Single,FF,B,92.3,84.5,3.73,1.7,-1,1,0,1,0.17,11.97,2.7,-1.075,1.948,0,1.523,50,5.933,-6.955,-134.85,-8.659,0.303,31.055,-10.201
Clayton Kershaw,477132,Blake Treinen,595014,R,19440,1479407,5603694,"In play, no out",Blake Treinen singles on a line drive to center fielder Matt Kemp.  ,Single,FF,X,91.2,83,4.19,1.87,-1,1,0,1,0.59,11.14,3.1,-0.466,2.884,0,1.607,50,6.056,-5.635,-133.578,-5.976,1.058,32.606,-12.264
Clayton Kershaw,477132,Denard Span,452655,L,19440,1479408,5603695,"In play, out(s)","Denard Span grounds into a force out, second baseman Dee Gordon to shortstop Hanley Ramirez.   Blake Treinen out at 2nd.  ",Forceout,FF,X,93.5,85.1,3.34,1.54,-1,1,0,1,1.78,11.02,3,0.092,1.719,0,1.525,50,5.951,-4.465,-136.785,-9.212,3.316,34.27,-11.518
Clayton Kershaw,477132,Joaquin Arias,435078,R,19509,1484549,5623474,Foul,Joaquin Arias called out on strikes.  ,Strikeout,FF,S,92,84.4,3.63,1.75,-1,1,0,1,1.44,10.78,3,-0.046,3.093,0,1.596,50,6.046,-4.856,-134.707,-5.511,2.632,30.216,-12.369
Clayton Kershaw,477132,Joaquin Arias,435078,R,19509,1484549,5623475,Swinging Strike,Joaquin Arias called out on strikes.  ,Strikeout,SL,S,87.7,81.9,3.57,1.69,-1,1,0,1,-3.36,3.49,6.7,-0.552,1.903,0,1.62,50,6.019,-4.416,-128.393,-5.325,-5.662,24.138,-26.213
Clayton Kershaw,477132,Joaquin Arias,435078,R,19509,1484549,5623476,Ball,Joaquin Arias called out on strikes.  ,Strikeout,SL,B,87.2,81.9,3.46,1.71,-1,1,0,1,-2.88,3.26,7.1,-1.132,-0.382,0,1.55,50,5.836,-5.827,-127.287,-10.415,-4.78,23.331,-26.683
Clayton Kershaw,477132,Joaquin Arias,435078,R,19509,1484549,5623477,Foul,Joaquin Arias called out on strikes.  ,Strikeout,FF,S,92.9,85.4,3.36,1.65,-1,1,0,1,1.78,12.47,2.4,0.125,2.242,0,1.664,50,5.903,-4.746,-135.862,-8.175,3.332,29.959,-8.807
Clayton Kershaw,477132,Joaquin Arias,435078,R,19509,1484549,5623478,Ball,Joaquin Arias called out on strikes.  ,Strikeout,SL,B,87.3,80.7,3.49,1.65,-1,1,0,1,-3.03,4.55,6.7,-0.622,0.578,0,1.584,50,5.968,-4.557,-127.679,-8.66,-4.978,27.658,-24.624
Clayton Kershaw,477132,Joaquin Arias,435078,R,19509,1484549,5623479,Foul,Joaquin Arias called out on strikes.  ,Strikeout,SL,S,87.2,81.4,3.57,1.69,-1,1,0,1,-3.09,4.25,6.5,-0.558,1.446,0,1.569,50,6.001,-4.361,-127.666,-6.57,-5.147,24.322,-25.038
Clayton Kershaw,477132,Joaquin Arias,435078,R,19509,1484549,5623480,Foul,Joaquin Arias called out on strikes.  ,Strikeout,CU,S,75.3,69.8,3.57,1.69,-1,1,0,1,-1.65,-5.87,13,0.71,2.167,0,1.502,50,6.295,-1.258,-110.395,0.068,-2.019,20.959,-39.291
Clayton Kershaw,477132,Joaquin Arias,435078,R,19509,1484549,5623481,Foul,Joaquin Arias called out on strikes.  ,Strikeout,FF,S,92.8,85.9,3.57,1.69,-1,1,0,1,-0.1,10.06,3,0.081,3.798,0,1.51,50,6.074,-3.809,-135.938,-3.683,-0.193,27.893,-13.142
Clayton Kershaw,477132,Joaquin Arias,435078,R,19509,1484549,5623482,Called Strike,Joaquin Arias called out on strikes.  ,Strikeout,FF,S,92.7,85.4,3.46,1.72,-1,1,0,1,-1.11,10.94,3,-0.008,1.987,0,1.676,50,5.984,-4.124,-135.668,-8.518,-2.065,29.743,-11.706
Clayton Kershaw,477132,Juan Perez,543633,R,19509,1484550,5623483,Ball,Juan Perez grounds out softly to first baseman Adrian Gonzalez.  ,Groundout,FF,B,93.4,85.3,3.46,1.64,-1,1,0,1,1.87,12.16,2.3,0.655,3.558,0,1.629,50,6.04,-3.276,-136.86,-4.976,3.516,32.319,-9.207
Clayton Kershaw,477132,Juan Perez,543633,R,19509,1484550,5623484,"In play, out(s)",Juan Perez grounds out softly to first baseman Adrian Gonzalez.  ,Groundout,FF,X,92.2,84.8,3.41,1.54,-1,1,0,1,-0.59,11.74,2.7,-0.303,2.723,0,1.502,50,5.992,-4.603,-134.921,-6.732,-1.077,29.733,-10.498
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484551,5623485,Foul,"Ehire Adrianza grounds out, second baseman Dee Gordon to first baseman Adrian Gonzalez.  ",Groundout,FF,S,91.5,82.3,3.26,1.57,-1,1,0,1,4.37,16.71,1.9,0.738,2.951,0,1.563,50,6.029,-3.639,-133.888,-7.581,7.745,35.211,-2.484
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484551,5623486,"In play, out(s)","Ehire Adrianza grounds out, second baseman Dee Gordon to first baseman Adrian Gonzalez.  ",Groundout,FF,X,91.9,82.7,3.26,1.57,-1,1,0,1,1.34,12.52,2.6,-0.17,2.957,0,1.592,50,5.968,-5.088,-134.609,-6.062,2.401,36.385,-9.735
Clayton Kershaw,477132,Joaquin Arias,435078,R,19509,1484566,5623540,"In play, out(s)","Joaquin Arias grounds out, third baseman Justin Turner to first baseman Adrian Gonzalez.  ",Groundout,SL,X,84.5,77.4,3.57,1.69,-1,1,0,1,-2.03,7.2,5.9,0.415,2.304,0,1.834,50,6.18,-2.811,-123.806,-5.109,-3.12,27.192,-21.037
Clayton Kershaw,477132,Juan Perez,543633,R,19509,1484567,5623541,Ball,Juan Perez flies out to center fielder Matt Kemp.  ,Flyout,FF,B,91.9,84,3.56,1.64,-1,1,0,1,0.06,12.44,2.8,-1.293,0.778,0,1.333,50,5.84,-6.947,-134.159,-11.521,0.115,31.764,-9.652
Clayton Kershaw,477132,Juan Perez,543633,R,19509,1484567,5623542,Ball,Juan Perez flies out to center fielder Matt Kemp.  ,Flyout,FF,B,91.2,82.1,3.55,1.58,-1,1,0,1,1.22,13.52,2.3,0.681,3.009,0,1.729,50,6.076,-3.147,-133.628,-6.419,2.146,35.651,-8.287
Clayton Kershaw,477132,Juan Perez,543633,R,19509,1484567,5623543,"In play, out(s)",Juan Perez flies out to center fielder Matt Kemp.  ,Flyout,FF,X,91.1,82.9,3.41,1.54,-1,1,0,1,0.13,11.99,2.9,0.089,2.403,0,1.634,50,5.939,-4.088,-133.423,-7.193,0.228,32.648,-10.806
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484568,5623544,Foul,Ehire Adrianza strikes out swinging.  ,Strikeout,FF,S,91.5,83.2,3.26,1.57,-1,1,0,1,0.29,12.14,2.6,-0.097,3.524,0,1.462,50,6.095,-4.201,-134.077,-4.803,0.521,32.857,-10.319
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484568,5623545,Ball,Ehire Adrianza strikes out swinging.  ,Strikeout,CU,B,73.8,67.5,3.25,1.47,-1,1,0,1,-3.49,-9.01,15.1,0.339,1.585,0,1.459,50,6.35,-1.41,-108.19,0.004,-4.024,23.814,-42.478
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484568,5623546,Ball,Ehire Adrianza strikes out swinging.  ,Strikeout,SL,B,85.4,79.9,3.18,1.44,-1,1,0,1,-5.76,0,8.9,-1.347,0.204,0,1.551,50,5.844,-5.309,-124.946,-7.427,-9.121,24.575,-32.098
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484568,5623547,Ball,Ehire Adrianza strikes out swinging.  ,Strikeout,FF,B,92.7,85.2,3.2,1.43,-1,1,0,1,0.76,12.85,2.4,0.125,0.963,0,1.499,50,5.851,-3.933,-135.389,-11.5,1.407,30.125,-8.3
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484568,5623548,Called Strike,Ehire Adrianza strikes out swinging.  ,Strikeout,FF,S,92.2,84.9,3.18,1.4,-1,1,0,1,2.27,13.76,2.1,0.688,1.825,0,1.589,50,5.904,-3.186,-134.883,-9.595,4.188,29.321,-6.747
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484568,5623549,Foul,Ehire Adrianza strikes out swinging.  ,Strikeout,FF,S,93,85.6,3.26,1.57,-1,1,0,1,3.74,11.68,2.8,-0.879,2.684,0,1.418,50,6.024,-7.472,-135.952,-7.066,7.003,29.616,-10.216
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484568,5623550,Foul,Ehire Adrianza strikes out swinging.  ,Strikeout,FF,S,92.8,84.4,3.26,1.57,-1,1,0,1,-0.81,11.85,2.8,-0.427,2.167,0,1.505,50,5.953,-4.865,-135.791,-8.154,-1.499,33.859,-10.31
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484568,5623551,Swinging Strike,Ehire Adrianza strikes out swinging.  ,Strikeout,FF,S,92.6,83.9,3.26,1.57,-1,1,0,1,0.93,11.3,2.7,0.362,3.915,0,1.578,50,6.045,-3.556,-135.788,-3.532,1.698,34.544,-11.375
Clayton Kershaw,477132,Tim Hudson,218596,R,19509,1484574,5623565,"In play, out(s)",Tim Hudson flies out to center fielder Matt Kemp.  ,Flyout,FF,X,92.4,86,3.28,1.53,-1,1,0,1,-0.29,10.67,2.9,0.13,2.585,0,1.638,50,6.015,-3.948,-135.226,-6.952,-0.539,25.992,-12.091
Clayton Kershaw,477132,Angel Pagan,434636,R,19509,1484575,5623566,Called Strike,Angel Pagan doubles (9) on a line drive to left fielder Andre Ethier.  ,Double,FF,S,92.3,86.7,3.19,1.47,-1,1,0,1,-1.54,8.62,3.7,-0.519,2.131,0,1.395,50,5.896,-4.608,-135.132,-7.189,-2.912,23.705,-15.824
Clayton Kershaw,477132,Angel Pagan,434636,R,19509,1484575,5623567,Called Strike,Angel Pagan doubles (9) on a line drive to left fielder Andre Ethier.  ,Double,CU,S,60.4,56.5,3.32,1.5,-1,1,0,1,-3.33,-8.69,19.8,-0.231,3.418,0,1.502,50,7.096,-2.266,-88.405,4.775,-2.621,13.215,-38.944
Clayton Kershaw,477132,Angel Pagan,434636,R,19509,1484575,5623568,Ball,Angel Pagan doubles (9) on a line drive to left fielder Andre Ethier.  ,Double,CU,B,74.5,70.9,3.12,1.41,-1,1,0,1,-5,-6.57,13.3,-0.976,1.784,0,1.135,50,6.256,-3.173,-109.175,-0.479,-6.165,15.44,-40.196
Clayton Kershaw,477132,Angel Pagan,434636,R,19509,1484575,5623569,Ball,Angel Pagan doubles (9) on a line drive to left fielder Andre Ethier.  ,Double,SL,B,88.4,83.1,3.09,1.41,-1,1,0,1,-2.02,4.33,6.3,-0.801,0.159,0,1.479,50,5.81,-5.18,-129.23,-9.701,-3.465,23.182,-24.675
Clayton Kershaw,477132,Angel Pagan,434636,R,19509,1484575,5623570,Ball,Angel Pagan doubles (9) on a line drive to left fielder Andre Ethier.  ,Double,FF,B,94.3,86.6,3.09,1.45,-1,1,0,1,2.4,12.1,2.4,1.23,2.518,0,1.62,50,5.919,-1.912,-138.128,-7.655,4.631,31.365,-8.779
Clayton Kershaw,477132,Angel Pagan,434636,R,19509,1484575,5623571,"In play, no out",Angel Pagan doubles (9) on a line drive to left fielder Andre Ethier.  ,Double,SL,X,84.3,78.8,3.2,1.5,-1,1,0,1,-4.74,3.67,7.3,-0.45,2.06,0,1.558,50,6.056,-3.405,-123.531,-4.395,-7.395,22.461,-26.375
Clayton Kershaw,477132,Hunter Pence,452254,R,19509,1484576,5623572,Foul,Hunter Pence strikes out swinging.  ,Strikeout,FF,S,93.2,85.9,3.38,1.63,-1,1,0,1,3.99,10.94,3.1,-0.263,2.45,0,1.531,50,5.986,-6.229,-136.353,-7.397,7.531,29.561,-11.471
Clayton Kershaw,477132,Hunter Pence,452254,R,19509,1484576,5623573,Foul,Hunter Pence strikes out swinging.  ,Strikeout,SL,S,85.3,78.9,3.38,1.63,-1,1,0,1,-5.58,0.36,8.6,-0.021,1.977,0,1.486,50,6.115,-1.929,-125.104,-3.808,-8.812,26.277,-31.526
Clayton Kershaw,477132,Hunter Pence,452254,R,19509,1484576,5623574,Swinging Strike,Hunter Pence strikes out swinging.  ,Strikeout,FF,S,92.6,84.3,3.38,1.63,-1,1,0,1,2.31,11.64,3,-0.594,1.672,0,1.417,50,5.824,-6.139,-135.314,-8.999,4.224,33.104,-10.807
Clayton Kershaw,477132,Buster Posey,457763,R,19509,1484577,5623575,Called Strike,"Buster Posey grounds out, second baseman Dee Gordon to first baseman Adrian Gonzalez.  ",Groundout,CU,S,73.5,67,3.49,1.61,-1,1,0,1,-1.73,-10.53,15.6,0.421,2.466,0,1.214,50,6.383,-1.199,-107.77,2.26,-1.972,23.663,-44.138
Clayton Kershaw,477132,Buster Posey,457763,R,19509,1484577,5623576,"In play, out(s)","Buster Posey grounds out, second baseman Dee Gordon to first baseman Adrian Gonzalez.  ",Groundout,FF,X,93.3,85.7,3.37,1.54,-1,1,0,1,-0.04,11.6,2.6,-0.516,2.563,0,1.355,50,6.001,-5.027,-136.604,-7.356,-0.069,30.974,-10.246
Clayton Kershaw,477132,Tim Hudson,218596,R,19509,1484585,5623600,Called Strike,Tim Hudson strikes out swinging.  ,Strikeout,FF,S,91.9,84.1,3.37,1.55,-1,1,0,1,2.51,10.85,3.3,-0.641,1.962,0,1.532,50,5.846,-6.607,-134.323,-7.922,4.561,31.092,-12.417
Clayton Kershaw,477132,Tim Hudson,218596,R,19509,1484585,5623601,Swinging Strike,Tim Hudson strikes out swinging.  ,Strikeout,SL,S,85.9,80,3.28,1.53,-1,1,0,1,-2.13,2.68,7.3,-0.885,1.559,0,1.627,50,6.084,-5.558,-125.716,-5.662,-3.425,24.411,-27.795
Clayton Kershaw,477132,Tim Hudson,218596,R,19509,1484585,5623602,Ball,Tim Hudson strikes out swinging.  ,Strikeout,FF,B,93.4,85.5,3.25,1.48,-1,1,0,1,1.18,14,1.9,0.582,0.794,0,1.602,50,5.833,-3.152,-136.453,-12.442,2.203,31.869,-5.883
Clayton Kershaw,477132,Tim Hudson,218596,R,19509,1484585,5623603,Ball,Tim Hudson strikes out swinging.  ,Strikeout,CU,B,74.2,68.7,3.15,1.41,-1,1,0,1,-4.25,-8.97,15,-1.371,0.606,0,1.236,50,6.246,-4.378,-108.768,-1.997,-4.992,22.686,-42.628
Clayton Kershaw,477132,Tim Hudson,218596,R,19509,1484585,5623604,Ball,Tim Hudson strikes out swinging.  ,Strikeout,FF,B,92.6,85.7,3.22,1.55,-1,1,0,1,-1.33,11.54,2.8,0.29,1.482,0,1.673,50,5.925,-3.244,-135.464,-9.928,-2.472,28.538,-10.567
Clayton Kershaw,477132,Tim Hudson,218596,R,19509,1484585,5623605,Foul,Tim Hudson strikes out swinging.  ,Strikeout,FF,S,93.1,86,3.28,1.53,-1,1,0,1,-0.43,10.19,3.1,0.105,2.606,0,1.497,50,5.952,-3.601,-136.286,-6.629,-0.818,28.941,-12.861
Clayton Kershaw,477132,Tim Hudson,218596,R,19509,1484585,5623606,Swinging Strike,Tim Hudson strikes out swinging.  ,Strikeout,FF,S,93,85.5,3.28,1.53,-1,1,0,1,2.43,10.67,2.8,0.137,4.092,0,1.527,50,6.038,-4.592,-136.3,-3.003,4.567,29.892,-12.019
Clayton Kershaw,477132,Angel Pagan,434636,R,19509,1484586,5623607,"In play, out(s)",Angel Pagan grounds out to first baseman Adrian Gonzalez.  ,Groundout,FF,X,92.9,84.6,3.2,1.5,-1,1,0,1,1.31,9.68,3.4,-0.397,3.254,0,1.378,50,6.028,-5.198,-136.093,-4.763,2.418,33.274,-14.175
Clayton Kershaw,477132,Hunter Pence,452254,R,19509,1484587,5623608,Ball,Hunter Pence strikes out swinging.  ,Strikeout,FF,B,92.7,83.9,3.33,1.52,-1,1,0,1,3.51,15.4,2,0.101,1.016,0,1.354,50,5.766,-4.529,-135.408,-11.843,6.401,34.59,-4.025
Clayton Kershaw,477132,Hunter Pence,452254,R,19509,1484587,5623609,Ball,Hunter Pence strikes out swinging.  ,Strikeout,SL,B,87.5,80,3.26,1.66,-1,1,0,1,-4.28,3.32,7.4,-1.359,0.897,0,1.455,50,5.855,-5.667,-127.977,-7.105,-6.959,30.987,-26.702
Clayton Kershaw,477132,Hunter Pence,452254,R,19509,1484587,5623610,Called Strike,Hunter Pence strikes out swinging.  ,Strikeout,FF,S,93.8,85.6,3.36,1.62,-1,1,0,1,1.5,12.33,2.4,-0.941,1.898,0,1.412,50,5.833,-6.866,-137.061,-8.955,2.829,33.108,-8.879
Clayton Kershaw,477132,Hunter Pence,452254,R,19509,1484587,5623611,Ball,Hunter Pence strikes out swinging.  ,Strikeout,FF,B,87.6,80.6,3.32,1.58,-1,1,0,1,0.83,10,4.5,-0.15,-0.003,0,1.566,50,5.859,-4.593,-127.825,-11.652,1.365,27.72,-15.642
Clayton Kershaw,477132,Hunter Pence,452254,R,19509,1484587,5623612,Foul,Hunter Pence strikes out swinging.  ,Strikeout,FF,S,93.3,85.7,3.38,1.63,-1,1,0,1,-0.26,10.92,2.8,-0.994,2.74,0,1.392,50,5.988,-6.335,-136.546,-6.598,-0.482,30.904,-11.55
Clayton Kershaw,477132,Hunter Pence,452254,R,19509,1484587,5623613,Foul,Hunter Pence strikes out swinging.  ,Strikeout,SL,S,88,81.5,3.38,1.63,-1,1,0,1,-0.62,8.44,4.7,0.625,1.211,0,1.712,50,5.973,-2.562,-128.736,-8.6,-1.043,26.011,-17.898
Clayton Kershaw,477132,Hunter Pence,452254,R,19509,1484587,5623614,Swinging Strike,Hunter Pence strikes out swinging.  ,Strikeout,FF,S,93.5,85.5,3.38,1.63,-1,1,0,1,1.08,11.42,2.7,-0.254,2.318,0,1.625,50,5.866,-5.435,-136.776,-7.57,2.037,32.466,-10.64
Clayton Kershaw,477132,Pablo Sandoval,467055,R,19509,1484592,5623624,Ball,Pablo Sandoval singles on a line drive to left fielder Andre Ethier.  ,Single,FF,B,92.1,84.6,3.24,1.46,-1,1,0,1,1.55,13.52,2.2,0.375,1.364,0,1.436,50,5.996,-3.349,-134.624,-10.907,2.834,30.074,-7.371
Clayton Kershaw,477132,Pablo Sandoval,467055,R,19509,1484592,5623625,Swinging Strike,Pablo Sandoval singles on a line drive to left fielder Andre Ethier.  ,Single,SL,S,85.8,79.7,3.19,1.51,-1,1,0,1,-1.78,3.33,7.3,-0.718,0.391,0,1.544,50,5.934,-5.032,-125.505,-8.323,-2.833,25.577,-26.797
Clayton Kershaw,477132,Pablo Sandoval,467055,R,19509,1484592,5623626,Called Strike,Pablo Sandoval singles on a line drive to left fielder Andre Ethier.  ,Single,CU,S,73.1,67.7,3.02,1.45,-1,1,0,1,-5.02,-9.11,15.1,0.266,2.378,0,1.143,50,6.391,-0.477,-107.136,1.659,-5.776,20.294,-42.58
Clayton Kershaw,477132,Pablo Sandoval,467055,R,19509,1484592,5623627,"In play, no out",Pablo Sandoval singles on a line drive to left fielder Andre Ethier.  ,Single,SL,X,86.4,80.5,3.05,1.4,-1,1,0,1,-1.67,3.69,6.9,0.14,1.099,0,1.539,50,5.991,-2.956,-126.473,-7.027,-2.725,24.598,-26.087
Clayton Kershaw,477132,Brandon Hicks,518794,R,19509,1484593,5623628,Swinging Strike,Brandon Hicks homers (7) on a fly ball to left field.   Pablo Sandoval scores.  ,Home Run,SL,S,85.6,79.8,3.34,1.52,-1,1,0,1,-2.4,3.77,6.9,-0.152,1.537,0,1.445,50,6.087,-3.192,-125.313,-6.042,-3.837,23.556,-26.059
Clayton Kershaw,477132,Brandon Hicks,518794,R,19509,1484593,5623629,Called Strike,Brandon Hicks homers (7) on a fly ball to left field.   Pablo Sandoval scores.  ,Home Run,FF,S,92.7,85.3,3.46,1.57,-1,1,0,1,1.75,10.39,3.2,-0.57,2.294,0,1.256,50,5.925,-5.494,-135.677,-7.334,3.254,30.221,-12.771
Clayton Kershaw,477132,Brandon Hicks,518794,R,19509,1484593,5623630,"In play, run(s)",Brandon Hicks homers (7) on a fly ball to left field.   Pablo Sandoval scores.  ,Home Run,CU,X,73.6,68.1,3.34,1.52,-1,1,0,1,-2.86,-9.65,15.1,-0.292,2.231,0,1.011,50,6.44,-1.975,-107.989,1.301,-3.329,21.289,-43.336
Clayton Kershaw,477132,Joaquin Arias,435078,R,19509,1484594,5623631,Called Strike,"Joaquin Arias grounds out softly, third baseman Justin Turner to first baseman Adrian Gonzalez.  ",Groundout,FF,S,92.9,85.9,3.43,1.68,-1,1,0,1,2.64,11.47,2.7,-0.61,2.188,0,1.366,50,5.895,-6.235,-135.895,-8.007,4.956,28.226,-10.537
Clayton Kershaw,477132,Joaquin Arias,435078,R,19509,1484594,5623632,"In play, out(s)","Joaquin Arias grounds out softly, third baseman Justin Turner to first baseman Adrian Gonzalez.  ",Groundout,FF,X,92.6,85.6,3.57,1.69,-1,1,0,1,-0.97,9.39,3.5,-1.298,3.005,0,1.342,50,5.954,-6.737,-135.503,-5.182,-1.809,28.522,-14.58
Clayton Kershaw,477132,Juan Perez,543633,R,19509,1484595,5623633,Called Strike,Juan Perez strikes out swinging.  ,Strikeout,FF,S,91.4,85,3.19,1.44,-1,1,0,1,4.06,10.74,3.4,-0.505,1.885,0,1.519,50,5.959,-6.765,-133.618,-8.45,7.431,25.612,-12.454
Clayton Kershaw,477132,Juan Perez,543633,R,19509,1484595,5623634,Swinging Strike,Juan Perez strikes out swinging.  ,Strikeout,SL,S,83.8,77.7,3.41,1.54,-1,1,0,1,-3.35,1.91,7.9,-0.224,3.627,0,1.569,50,6.26,-3.299,-122.82,-0.392,-5.134,23.33,-29.169
Clayton Kershaw,477132,Juan Perez,543633,R,19509,1484595,5623635,Swinging Strike,Juan Perez strikes out swinging.  ,Strikeout,SL,S,85.6,77.8,3.41,1.54,-1,1,0,1,-4.39,-3.16,10.3,-1.269,0.932,0,1.457,50,5.957,-5.273,-125.283,-4.701,-6.767,32.421,-36.976
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484596,5623636,Ball,Ehire Adrianza strikes out swinging.  ,Strikeout,FF,B,92.4,84.4,3.32,1.53,-1,1,0,1,-0.08,10.76,3.3,-0.4,1.451,0,1.451,50,5.865,-4.885,-135.07,-9.37,-0.143,32.511,-12.454
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484596,5623637,Called Strike,Ehire Adrianza strikes out swinging.  ,Strikeout,FF,S,91.8,85.1,3.28,1.5,-1,1,0,1,0.83,11.12,3,0.126,1.673,0,1.399,50,5.881,-3.671,-134.345,-8.995,1.522,27.552,-11.652
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484596,5623638,Called Strike,Ehire Adrianza strikes out swinging.  ,Strikeout,FF,S,92.5,85.4,3.24,1.5,-1,1,0,1,0.6,10.18,3.3,-0.646,1.839,0,1.453,50,5.856,-5.818,-135.286,-8.267,1.106,29.009,-13.204
Clayton Kershaw,477132,Ehire Adrianza,501303,R,19509,1484596,5623639,Ball,Ehire Adrianza strikes out swinging.  ,Strikeout,SL,B,84.3,79.3,3.32,1.5,-1,1,0,1,-4.16,-1.54,9.4,-1.618,0.887,0,1.29,50,5.959,-5.789,-123.378,-5.356,-6.486,22.147,-34.504
