Pitcher,PitcherID,Batter,BatterID,hitside,game_id,ab_id,pitch_id,des,result,pitch_type,called,start_speed,end_speed,sz_top,sz_bot,xmove,zmove,break_length,xend,zend,yend,xstart,ystart,zstart,xvel,yvel,zvel,xacc,yacc,zacc
string,numeric,string,numeric,string,numeric,numeric,numeric,string,string,string,string,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
Felix Hernandez,433587,Josh Donaldson,518626,R,19104,1453588,5503757,Called Strike,Josh Donaldson flies out to center fielder Abraham Almonte.  ,SL,S,85.1,78.1,3.31,1.51,2.339,-1.599,9.4,0.706,1.966,0,-2.199,50,6.2,6.361,-124.617,-3.279,3.623,28.582,-34.576
Felix Hernandez,433587,Josh Donaldson,518626,R,19104,1453588,5503758,"In play, out(s)",Josh Donaldson flies out to center fielder Abraham Almonte.  ,SI,X,93.4,83.7,3.31,1.51,-5.915,3.562,6.3,-0.274,2.767,0,-2.243,50,6.124,7.278,-136.733,-4.137,-10.836,39.231,-25.575
Felix Hernandez,433587,Yoenis Cespedes,493316,R,19104,1453596,5503780,Called Strike,Yoenis Cespedes strikes out swinging.  ,SL,S,83.3,76.4,3.45,1.52,3.422,-2.717,10.3,0.753,1.481,0,-2.151,50,6.342,5.877,-122.005,-4.052,5.055,28.494,-36.113
Felix Hernandez,433587,Yoenis Cespedes,493316,R,19104,1453596,5503781,Swinging Strike,Yoenis Cespedes strikes out swinging.  ,SL,S,84.2,76.6,3.45,1.52,1.359,-0.271,9.4,0.74,0.285,0,-2.115,50,6.024,6.433,-123.055,-7.01,2.025,30.804,-32.504
Felix Hernandez,433587,Yoenis Cespedes,493316,R,19104,1453596,5503782,Foul,Yoenis Cespedes strikes out swinging.  ,FF,S,88.7,81.9,3.45,1.52,-5.136,0.906,7.7,-0.648,2.209,0,-2.164,50,6.137,5.593,-129.974,-4.103,-8.758,28.046,-30.555
Felix Hernandez,433587,Yoenis Cespedes,493316,R,19104,1453596,5503783,Swinging Strike (Blocked),Yoenis Cespedes strikes out swinging.  ,SI,S,90.1,81.4,3.45,1.52,-8.672,3.705,7.4,0.458,0.13,0,-2.121,50,5.929,9.483,-131.452,-9.83,-14.727,35.515,-25.809
Felix Hernandez,433587,Brandon Moss,461235,L,19104,1453604,5503815,Ball,Brandon Moss flies out to right fielder Stefen Romero.  ,SI,B,92,82.8,3.25,1.53,-6.634,6.9,5.4,-2.02,2.951,0,-2.176,50,6.238,2.664,-134.847,-4.895,-11.872,36.969,-19.75
Felix Hernandez,433587,Brandon Moss,461235,L,19104,1453604,5503816,Called Strike,Brandon Moss flies out to right fielder Stefen Romero.  ,SI,S,93.5,84.4,3.25,1.53,-8.231,5.683,5.9,-0.3,2.048,0,-2.031,50,6.115,7.47,-136.767,-6.828,-15.208,37.047,-21.6
Felix Hernandez,433587,Brandon Moss,461235,L,19104,1453604,5503817,"In play, out(s)",Brandon Moss flies out to right fielder Stefen Romero.  ,FF,X,93,83.4,3.25,1.53,-2.408,10.565,3.4,-0.523,2.699,0,-1.983,50,6.125,4.702,-136.162,-6.674,-4.387,38.166,-12.855
Felix Hernandez,433587,Brandon Moss,461235,L,19104,1453616,5503856,Foul,Brandon Moss called out on strikes.  ,SI,S,92.5,84.4,3.25,1.53,-10.406,6.895,6.1,-0.84,2.093,0,-2.482,50,6.109,7.948,-135.305,-7.012,-19.062,32.793,-19.47
Felix Hernandez,433587,Brandon Moss,461235,L,19104,1453616,5503857,Swinging Strike,Brandon Moss called out on strikes.  ,SI,S,88.8,80.8,3.25,1.53,-7.467,0.143,8.5,-1.017,1.914,0,-2.306,50,6.169,5.739,-130.053,-4.569,-12.515,32.708,-31.86
Felix Hernandez,433587,Brandon Moss,461235,L,19104,1453616,5503858,Foul,Brandon Moss called out on strikes.  ,FF,S,88.6,81,3.25,1.53,-5.681,0.394,8.2,-0.264,1.281,0,-2.271,50,6.119,6.97,-129.684,-6.112,-9.505,31.565,-31.442
Felix Hernandez,433587,Brandon Moss,461235,L,19104,1453616,5503859,Ball,Brandon Moss called out on strikes.  ,SI,B,93.9,84.5,3.25,1.53,-7.051,9.545,4.6,-0.398,0.633,0,-2.053,50,5.941,6.86,-136.997,-11.482,-13.025,38.152,-14.468
Felix Hernandez,433587,Brandon Moss,461235,L,19104,1453616,5503860,Called Strike,Brandon Moss called out on strikes.  ,FF,S,93.8,85,3.25,1.53,-2.603,12.289,2.7,-0.677,1.457,0,-2.22,50,5.99,5.048,-137.139,-10.474,-4.863,35.707,-9.142
Felix Hernandez,433587,Eric Sogard,519299,L,19104,1453624,5503885,Ball,Eric Sogard singles on a line drive to right fielder Michael Saunders.   Daric Barton to 3rd.  ,FF,B,91.4,82.4,2.95,1.37,-5.635,5.859,5.6,-0.687,3.319,0,-2.057,50,6.245,5.492,-133.916,-3.505,-9.98,35.593,-21.724
Felix Hernandez,433587,Eric Sogard,519299,L,19104,1453624,5503886,"In play, no out",Eric Sogard singles on a line drive to right fielder Michael Saunders.   Daric Barton to 3rd.  ,SI,X,88.4,80.3,2.95,1.37,-8.033,4.07,7.2,-0.541,1.934,0,-2.174,50,6.105,6.771,-129.361,-5.56,-13.341,31.98,-25.34
Felix Hernandez,433587,Eric Sogard,519299,L,19104,1453636,5503937,Called Strike,Eric Sogard grounds out to first baseman Justin Smoak.  ,SI,S,94,85.9,2.95,1.37,-9.362,6.403,5.8,-1.053,1.926,0,-2.31,50,5.988,6.679,-137.528,-7.291,-17.747,33.398,-19.961
Felix Hernandez,433587,Eric Sogard,519299,L,19104,1453636,5503938,"In play, out(s)",Eric Sogard grounds out to first baseman Justin Smoak.  ,FF,X,90.3,82.5,2.95,1.37,-5.216,3.189,6.8,-0.107,1.204,0,-2.087,50,6.039,6.882,-132.071,-7.404,-9.073,32.087,-26.553
Felix Hernandez,433587,Alberto Callaspo,430948,L,19104,1453640,5503956,"In play, no out",Alberto Callaspo doubles (2) on a line drive to left fielder Dustin Ackley.  ,SI,X,90.5,81.8,3.03,1.42,-8.657,6.642,6,-0.636,2.41,0,-2.244,50,6.184,7.069,-132.455,-5.808,-15.035,34.206,-20.565
Felix Hernandez,433587,Sam Fuld,453539,L,19104,1453644,5503969,Swinging Strike,Sam Fuld called out on strikes.  ,SI,S,89.9,81.9,3.04,1.4,-8.455,2.818,7.4,-0.175,1.596,0,-2.08,50,6.143,7.734,-131.485,-6.434,-14.55,32.3,-27.251
Felix Hernandez,433587,Sam Fuld,453539,L,19104,1453644,5503970,Foul,Sam Fuld called out on strikes.  ,CU,S,81.8,73.7,3.04,1.4,4.817,-7.699,12.9,0.023,1.422,0,-2.016,50,6.284,3.295,-119.91,-2.092,6.716,32.298,-42.835
Felix Hernandez,433587,Sam Fuld,453539,L,19104,1453644,5503971,Called Strike,Sam Fuld called out on strikes.  ,FF,S,93.6,85.4,3.04,1.4,-3.741,9.316,3.8,-0.626,2.087,0,-1.965,50,6.066,4.908,-136.98,-7.991,-7.023,33.657,-14.613
Felix Hernandez,433587,Josh Donaldson,518626,R,19104,1453652,5503998,Ball,Josh Donaldson singles on a soft ground ball to third baseman Kyle Seager.   Jed Lowrie to 2nd.  ,FF,B,88.6,80.8,3.31,1.51,-3.502,1.942,7.2,-2.093,3.179,0,-2.226,50,6.288,1.496,-129.937,-2.272,-5.899,30.989,-28.828
Felix Hernandez,433587,Josh Donaldson,518626,R,19104,1453652,5503999,Foul,Josh Donaldson singles on a soft ground ball to third baseman Kyle Seager.   Jed Lowrie to 2nd.  ,FF,S,92.2,83,3.31,1.51,-5.631,6.018,5.5,-0.2,2.462,0,-1.863,50,6.033,6.296,-134.938,-5.364,-10.102,36.736,-21.304
Felix Hernandez,433587,Josh Donaldson,518626,R,19104,1453652,5504000,Ball,Josh Donaldson singles on a soft ground ball to third baseman Kyle Seager.   Jed Lowrie to 2nd.  ,SI,B,93.5,84.6,3.31,1.51,-6.517,8.794,4.7,-1.984,1.735,0,-1.948,50,6.103,2.161,-136.769,-8.735,-12.076,36.261,-15.804
Felix Hernandez,433587,Josh Donaldson,518626,R,19104,1453652,5504001,Swinging Strike,Josh Donaldson singles on a soft ground ball to third baseman Kyle Seager.   Jed Lowrie to 2nd.  ,SI,S,90.4,83.2,3.31,1.51,-6.803,3.988,6.6,-0.864,1.562,0,-1.916,50,6.15,5.04,-132.267,-7.145,-11.987,29.6,-25.072
Felix Hernandez,433587,Josh Donaldson,518626,R,19104,1453652,5504002,"In play, no out",Josh Donaldson singles on a soft ground ball to third baseman Kyle Seager.   Jed Lowrie to 2nd.  ,FF,X,92.9,84.2,3.31,1.51,-5.189,8.715,4.4,0.49,2.07,0,-1.669,50,6.092,7.533,-135.868,-7.674,-9.513,35.12,-16.123
Felix Hernandez,433587,Shin-Soo Choo,425783,L,19177,1459025,5524946,Called Strike,Shin-Soo Choo grounds out to first baseman Justin Smoak.  ,SI,S,91.4,84.4,3.12,1.45,-6.736,7.124,5.2,-0.031,1.585,0,-2.206,50,5.98,8.051,-133.613,-7.961,-12.193,28.429,-19.205
Felix Hernandez,433587,Shin-Soo Choo,425783,L,19177,1459025,5524947,Ball,Shin-Soo Choo grounds out to first baseman Justin Smoak.  ,SI,B,91.7,84.8,3.12,1.45,-7.085,7.699,5,1.311,1.876,0,-1.818,50,6.046,10.718,-133.835,-7.618,-12.902,27.821,-18.08
Felix Hernandez,433587,Shin-Soo Choo,425783,L,19177,1459025,5524948,Foul,Shin-Soo Choo grounds out to first baseman Justin Smoak.  ,CU,S,80.8,75.4,3.12,1.45,6.486,-8.756,13.1,-0.697,1.699,0,-2.389,50,6.308,1.986,-118.499,-1.243,9.194,23.286,-44.513
Felix Hernandez,433587,Shin-Soo Choo,425783,L,19177,1459025,5524949,"In play, out(s)",Shin-Soo Choo grounds out to first baseman Justin Smoak.  ,FC,X,91.9,85.2,3.12,1.45,0.16,7.63,4.3,0.09,1.978,0,-1.997,50,6.051,5.497,-134.444,-7.439,0.295,27.734,-18.063
Felix Hernandez,433587,Elvis Andrus,462101,R,19177,1459026,5524952,Called Strike,Elvis Andrus strikes out swinging.  ,SL,S,85.6,80,3.22,1.44,1.529,-1.301,8.9,-0.145,1.544,0,-2.317,50,6.067,4.898,-125.39,-4.342,2.451,23.762,-34.185
Felix Hernandez,433587,Elvis Andrus,462101,R,19177,1459026,5524950,Called Strike,Elvis Andrus strikes out swinging.  ,FF,S,92.5,85.1,3.22,1.44,-2.156,8.704,3.9,0.572,2.169,0,-2.006,50,6.041,7.623,-135.281,-7.325,-3.982,30.387,-16.022
Felix Hernandez,433587,Elvis Andrus,462101,R,19177,1459026,5524951,Ball,Elvis Andrus strikes out swinging.  ,SI,B,92.6,85.2,3.22,1.44,-6.046,9.106,4.3,0.693,1.92,0,-2.053,50,6.128,9.425,-135.203,-8.37,-11.182,29.697,-15.259
Felix Hernandez,433587,Elvis Andrus,462101,R,19177,1459026,5524953,Swinging Strike (Blocked),Elvis Andrus strikes out swinging.  ,FF,S,90.9,85.2,3.22,1.44,-5.602,1.194,7.3,0.062,0.389,0,-2.081,50,6.015,7.569,-132.823,-9.141,-10.123,25.372,-29.943
Felix Hernandez,433587,Alex Rios,425567,R,19177,1459027,5524954,Called Strike,Alex Rios doubles (4) on a ground ball to left fielder Dustin Ackley.  ,SI,S,92.7,84.9,3.77,1.78,-7.557,6.798,5.3,-0.674,2.934,0,-2.116,50,6.097,6.471,-135.764,-4.803,-14.002,31.739,-19.504
Felix Hernandez,433587,Alex Rios,425567,R,19177,1459027,5524955,Called Strike,Alex Rios doubles (4) on a ground ball to left fielder Dustin Ackley.  ,SL,S,84.7,79.5,3.77,1.78,3.382,-3.056,9.6,-0.607,2.268,0,-2.224,50,6.155,2.897,-124.138,-2.078,5.343,21.946,-36.928
Felix Hernandez,433587,Alex Rios,425567,R,19177,1459027,5524956,Ball,Alex Rios doubles (4) on a ground ball to left fielder Dustin Ackley.  ,FF,B,90,85.1,3.77,1.78,-3.564,0.352,7.2,-0.885,3.09,0,-2.344,50,6.222,5.067,-131.857,-2.27,-6.447,20.758,-31.463
Felix Hernandez,433587,Alex Rios,425567,R,19177,1459027,5524957,"In play, no out",Alex Rios doubles (4) on a ground ball to left fielder Dustin Ackley.  ,SI,X,90.3,85,3.77,1.78,-7.357,3.919,6.5,-0.69,1.389,0,-2.276,50,6.034,6.695,-132.076,-7.462,-13.272,22.494,-25.03
Felix Hernandez,433587,Prince Fielder,425902,L,19177,1459028,5524958,Called Strike,"Prince Fielder grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SI,S,92.4,86.1,3.28,1.59,-7.228,6.09,5.5,-1.107,1.639,0,-1.991,50,6.083,4.893,-135.216,-8.049,-13.517,26.687,-20.712
Felix Hernandez,433587,Prince Fielder,425902,L,19177,1459028,5524959,"In play, out(s)","Prince Fielder grounds out, second baseman Robinson Cano to first baseman Justin Smoak.  ",SI,X,90,83,3.28,1.59,-6.747,2.265,7.2,-0.284,2.191,0,-1.954,50,6.126,6.616,-131.754,-4.812,-11.827,28.735,-28.13
Felix Hernandez,433587,Kevin Kouzmanoff,450260,R,19177,1459032,5524970,Swinging Strike,Kevin Kouzmanoff strikes out swinging.  ,CU,S,82.6,76.5,3.42,1.58,1.149,-5.327,11.2,0.622,1.674,0,-2.183,50,6.146,6.325,-120.968,-2.264,1.69,25.152,-39.937
Felix Hernandez,433587,Kevin Kouzmanoff,450260,R,19177,1459032,5524971,Ball,Kevin Kouzmanoff strikes out swinging.  ,SL,B,83.4,76.9,3.42,1.58,2.536,-1.344,9.7,1.991,1.047,0,-2.206,50,5.997,9.262,-121.921,-4.731,3.768,26.833,-34.098
Felix Hernandez,433587,Kevin Kouzmanoff,450260,R,19177,1459032,5524972,Ball,Kevin Kouzmanoff strikes out swinging.  ,SL,B,83.8,77.8,3.42,1.58,-0.5,-3.407,10.2,0.633,0.856,0,-2.332,50,5.995,7.319,-122.628,-4.703,-0.757,25.44,-37.261
Felix Hernandez,433587,Kevin Kouzmanoff,450260,R,19177,1459032,5524973,Foul,Kevin Kouzmanoff strikes out swinging.  ,SI,S,92.6,83.7,3.42,1.58,-9.901,6.357,6.1,-0.168,2.539,0,-2.232,50,5.987,8.862,-135.445,-5.261,-17.995,35.546,-20.545
Felix Hernandez,433587,Kevin Kouzmanoff,450260,R,19177,1459032,5524974,Swinging Strike,Kevin Kouzmanoff strikes out swinging.  ,FF,S,88.3,81.7,3.42,1.58,-5.092,0.693,7.8,-0.544,1.826,0,-2.208,50,6.049,5.931,-129.225,-4.712,-8.607,27.015,-30.929
Felix Hernandez,433587,Mitchell Moreland,519048,L,19177,1459033,5524976,Called Strike,"Mitch Moreland grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",SI,S,91.8,84,3.63,1.67,-8.544,7.719,5.4,-1.175,2.951,0,-2.05,50,6.058,5.248,-134.45,-4.801,-15.516,31.322,-18.083
Felix Hernandez,433587,Mitchell Moreland,519048,L,19177,1459033,5524977,Foul,"Mitch Moreland grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",CU,S,81.9,77.3,3.63,1.67,2.697,-3.772,10.4,0.598,1.939,0,-2.194,50,6.175,5.817,-119.889,-2.188,3.989,19.613,-37.681
Felix Hernandez,433587,Mitchell Moreland,519048,L,19177,1459033,5524975,Swinging Strike,"Mitch Moreland grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",SI,S,90.6,82.6,3.63,1.67,-9.834,6.853,6.2,-1.367,2.264,0,-2.428,50,5.993,6.08,-132.545,-5.852,-17.273,31.684,-20.063
Felix Hernandez,433587,Mitchell Moreland,519048,L,19177,1459033,5524978,"In play, out(s)","Mitch Moreland grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",SI,X,92.7,85.6,3.63,1.67,-7.577,7.119,5.3,-0.74,1.799,0,-2.045,50,6.015,6.132,-135.619,-7.78,-14.126,29.385,-18.828
Felix Hernandez,433587,Josh Wilson,425543,R,19177,1459034,5524979,Swinging Strike,Josh Wilson pops out to second baseman Robinson Cano.  ,SL,S,84.6,79.1,3.45,1.52,1.039,-0.434,8.8,1.175,1.295,0,-2.219,50,6.051,7.98,-123.672,-4.955,1.62,23.058,-32.776
Felix Hernandez,433587,Josh Wilson,425543,R,19177,1459034,5524980,Foul,Josh Wilson pops out to second baseman Robinson Cano.  ,SL,S,83.3,77.2,3.45,1.52,2.094,-4.005,10.5,-0.158,1.605,0,-2.505,50,6.064,4.987,-122.003,-2.794,3.141,25.074,-38.108
Felix Hernandez,433587,Josh Wilson,425543,R,19177,1459034,5524981,Ball,Josh Wilson pops out to second baseman Robinson Cano.  ,FF,B,88.7,82.8,3.45,1.52,-4.853,0.606,7.6,-1.203,2.067,0,-2.359,50,5.986,4.606,-130.007,-4.073,-8.387,24.781,-31.052
Felix Hernandez,433587,Josh Wilson,425543,R,19177,1459034,5524982,Foul,Josh Wilson pops out to second baseman Robinson Cano.  ,FF,S,89.6,84.4,3.45,1.52,-5.528,2.351,6.9,0.337,1.501,0,-2.229,50,6.069,8.574,-130.987,-6.564,-9.81,22.126,-27.928
Felix Hernandez,433587,Josh Wilson,425543,R,19177,1459034,5524983,"In play, out(s)",Josh Wilson pops out to second baseman Robinson Cano.  ,CU,X,79.8,73.9,3.45,1.52,6.497,-7.568,12.9,0.306,2.13,0,-2.341,50,6.363,4.15,-117.033,-0.5,8.913,24.319,-42.483
Felix Hernandez,433587,Elvis Andrus,462101,R,19177,1459038,5524995,Called Strike,"Elvis Andrus grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",SI,S,90.8,83.3,3.22,1.44,-8.492,6.733,5.8,-0.633,2.407,0,-2.397,50,6.042,7.505,-132.914,-5.674,-15.111,29.897,-20.119
Felix Hernandez,433587,Elvis Andrus,462101,R,19177,1459038,5524996,Ball,"Elvis Andrus grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",SI,B,88.2,81.8,3.22,1.44,-9.983,3.111,7.7,0.267,1.454,0,-2.068,50,6.044,9.257,-128.887,-6.431,-16.856,25.847,-26.848
Felix Hernandez,433587,Elvis Andrus,462101,R,19177,1459038,5524997,Ball,"Elvis Andrus grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",CU,B,82.7,77.2,3.22,1.44,4.042,-3.696,10.3,1.01,3.307,0,-2.185,50,6.248,6.403,-121.151,0.791,6.046,22.233,-37.629
Felix Hernandez,433587,Elvis Andrus,462101,R,19177,1459038,5524998,"In play, out(s)","Elvis Andrus grounds out, third baseman Kyle Seager to first baseman Justin Smoak.  ",SI,X,91.3,83.7,3.22,1.44,-8.645,6.172,5.9,-0.369,2.418,0,-2.134,50,6.017,7.595,-133.537,-5.475,-15.53,30.14,-21.013
Felix Hernandez,433587,Alex Rios,425567,R,19177,1459039,5524999,"In play, out(s)",Alex Rios lines out to center fielder Abraham Almonte.  ,FF,X,91.3,82.5,3.77,1.78,-5.717,9.568,4.3,0.258,2.663,0,-2.128,50,5.987,8.169,-133.482,-5.779,-10.105,34.163,-15.187
Felix Hernandez,433587,Prince Fielder,425902,L,19177,1459040,5525000,Ball,Prince Fielder lines out sharply to right fielder Michael Saunders.  ,SI,B,89.1,82.2,3.28,1.59,-6.915,5.966,5.8,-0.738,3.572,0,-2.183,50,6.192,6.043,-130.554,-2.532,-11.946,27.244,-21.793
Felix Hernandez,433587,Prince Fielder,425902,L,19177,1459040,5525001,Called Strike,Prince Fielder lines out sharply to right fielder Michael Saunders.  ,SI,S,92.5,84.6,3.28,1.59,-6.924,10.34,4.1,-0.632,1.798,0,-2.282,50,5.884,6.782,-135.274,-8.421,-12.73,31.639,-13.088
Felix Hernandez,433587,Prince Fielder,425902,L,19177,1459040,5525002,"In play, out(s)",Prince Fielder lines out sharply to right fielder Michael Saunders.  ,SI,X,88.9,81.3,3.28,1.59,-6.351,7.436,5.5,0.206,1.578,0,-2.037,50,5.933,7.829,-129.898,-7.293,-10.736,29.914,-19.529
Felix Hernandez,433587,Kevin Kouzmanoff,450260,R,19177,1459057,5525059,Ball,Kevin Kouzmanoff grounds out to first baseman Justin Smoak.  ,CU,B,82.7,77.2,3.42,1.58,3.872,-4.164,10.4,0.236,3.866,0,-2.079,50,6.361,4.352,-121.226,1.99,5.812,21.758,-38.351
Felix Hernandez,433587,Kevin Kouzmanoff,450260,R,19177,1459057,5525060,"In play, out(s)",Kevin Kouzmanoff grounds out to first baseman Justin Smoak.  ,FF,X,91.6,84.8,3.42,1.58,-3.144,6.433,5,0.93,1.501,0,-1.929,50,5.936,8.648,-133.844,-7.885,-5.724,27.916,-20.389
Felix Hernandez,433587,Kevin Kouzmanoff,450260,R,19177,1459057,5525057,Ball,Kevin Kouzmanoff grounds out to first baseman Justin Smoak.  ,FF,B,91.5,85.1,3.42,1.58,-5.478,6.815,5,1.177,1.962,0,-2.047,50,6.025,10.429,-133.624,-7.058,-10.008,26.011,-19.65
Felix Hernandez,433587,Kevin Kouzmanoff,450260,R,19177,1459057,5525058,Called Strike,Kevin Kouzmanoff grounds out to first baseman Justin Smoak.  ,SI,S,91.5,85.3,3.42,1.58,-6.351,9.144,4.3,0.612,2.112,0,-1.949,50,6.113,8.994,-133.719,-7.736,-11.655,25.158,-15.319
Felix Hernandez,433587,Mitchell Moreland,519048,L,19177,1459058,5525063,Swinging Strike,"Mitch Moreland grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",CU,S,81.8,75.6,3.63,1.67,9.664,-8.407,13.3,0.425,1.424,0,-2.251,50,6.249,3.347,-119.863,-1.954,13.835,26.606,-44.137
Felix Hernandez,433587,Mitchell Moreland,519048,L,19177,1459058,5525064,"In play, out(s)","Mitch Moreland grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",FF,X,93.1,86.4,3.63,1.67,-2.194,8.881,3.7,-0.383,1.834,0,-2.161,50,6.01,5.566,-136.16,-8.428,-4.152,27.664,-15.294
Felix Hernandez,433587,Mitchell Moreland,519048,L,19177,1459058,5525061,Called Strike,"Mitch Moreland grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",FF,S,92.6,85.3,3.63,1.67,-3.749,11.233,3.1,-0.841,2.161,0,-2.274,50,6.006,5.137,-135.492,-8.195,-6.974,29.375,-11.201
Felix Hernandez,433587,Mitchell Moreland,519048,L,19177,1459058,5525062,Ball,"Mitch Moreland grounds out, shortstop Brad Miller to first baseman Justin Smoak.  ",SI,B,90.5,84,3.63,1.67,-7.179,2.477,7.2,0.432,0.699,0,-2.195,50,5.927,9.3,-132.174,-8.354,-12.733,27.483,-27.707
Felix Hernandez,433587,Josh Wilson,425543,R,19177,1459059,5525067,Ball,Josh Wilson strikes out swinging.  ,FF,B,91.3,84.8,3.45,1.52,-5.78,2.441,7.1,0.964,-1.053,0,-1.922,50,5.811,9.544,-132.98,-12.725,-10.336,28.888,-27.736
Felix Hernandez,433587,Josh Wilson,425543,R,19177,1459059,5525068,Swinging Strike,Josh Wilson strikes out swinging.  ,FF,S,90.2,84.8,3.45,1.52,-3.331,2.582,6.6,0.468,0.965,0,-2.095,50,6.008,7.855,-131.856,-7.975,-5.962,23.647,-27.478
Felix Hernandez,433587,Josh Wilson,425543,R,19177,1459059,5525065,Swinging Strike,Josh Wilson strikes out swinging.  ,SL,S,84.9,79.4,3.45,1.52,1.641,1.452,8,1.352,1.433,0,-2.028,50,6.069,7.791,-124.158,-5.344,2.583,22.881,-29.814
Felix Hernandez,433587,Josh Wilson,425543,R,19177,1459059,5525066,Called Strike,Josh Wilson strikes out swinging.  ,CU,S,79.9,74.3,3.45,1.52,7.787,-12.044,14.5,-0.385,3.18,0,-2.228,50,6.438,1.921,-117.131,3.035,10.787,22.707,-48.785
Felix Hernandez,433587,Leonys Martin,547982,L,19177,1459063,5525075,Called Strike,Leonys Martin triples (1) on a sharp line drive to right fielder Michael Saunders.  ,CU,S,79.4,73,3.26,1.5,6.434,-8.057,13.3,0.185,1.995,0,-2.233,50,6.289,3.613,-116.33,-0.366,8.654,25.595,-42.936
Felix Hernandez,433587,Leonys Martin,547982,L,19177,1459063,5525076,Ball,Leonys Martin triples (1) on a sharp line drive to right fielder Michael Saunders.  ,SI,B,88.4,82.1,3.26,1.5,-8.046,3.054,7.4,0.36,0.362,0,-2.192,50,5.862,9.178,-129.104,-8.753,-13.612,26.308,-26.934
Felix Hernandez,433587,Leonys Martin,547982,L,19177,1459063,5525077,"In play, no out",Leonys Martin triples (1) on a sharp line drive to right fielder Michael Saunders.  ,SI,X,92.1,84.9,3.26,1.5,-6.954,7.119,5.1,0.312,2.176,0,-2.009,50,5.917,8.573,-134.59,-6.367,-12.771,28.872,-19.025
Felix Hernandez,433587,Leonys Martin,547982,L,19177,1459071,5525111,Ball,Leonys Martin called out on strikes.  ,FF,B,90.1,84.5,3.26,1.5,-2.795,3.97,6.1,-0.464,0.984,0,-2.138,50,5.985,5.335,-131.779,-8.313,-4.988,24.069,-25.014
Felix Hernandez,433587,Leonys Martin,547982,L,19177,1459071,5525112,Called Strike,Leonys Martin called out on strikes.  ,FF,S,92.5,84.8,3.26,1.5,-1.84,10.376,3.3,-0.798,1.844,0,-2.123,50,6.037,4.167,-135.284,-8.739,-3.391,30.979,-12.973
Felix Hernandez,433587,Leonys Martin,547982,L,19177,1459071,5525109,Called Strike,Leonys Martin called out on strikes.  ,CU,S,78.4,73.1,3.26,1.5,8.343,-7.447,13.1,-0.287,2.759,0,-2.297,50,6.398,2.105,-115.025,1.003,11.171,21.459,-42.07
Felix Hernandez,433587,Leonys Martin,547982,L,19177,1459071,5525110,Foul,Leonys Martin called out on strikes.  ,SI,S,90.8,82.7,3.26,1.5,-9.275,6.133,6.3,-1.394,1.919,0,-2.292,50,6.045,5.472,-132.934,-6.668,-16.325,32.853,-21.305
Felix Hernandez,433587,Robinson Chirinos,455139,R,19177,1459072,5525115,Swinging Strike,Robinson Chirinos strikes out swinging.  ,CU,S,81.2,76.4,3.02,1.37,6.299,-6.632,12,0.127,1.646,0,-2.186,50,6.196,3.522,-119.077,-1.887,9.11,21.324,-41.691
Felix Hernandez,433587,Robinson Chirinos,455139,R,19177,1459072,5525116,Ball,Robinson Chirinos strikes out swinging.  ,FF,B,91,85.5,3.02,1.37,-5.6,1.883,7.2,1.651,-0.896,0,-2.031,50,5.877,11.589,-132.373,-12.328,-10.063,24.855,-28.716
Felix Hernandez,433587,Robinson Chirinos,455139,R,19177,1459072,5525113,Called Strike,Robinson Chirinos strikes out swinging.  ,SI,S,91.9,84.6,3.02,1.37,-9.121,8.893,5.1,-0.12,1.989,0,-2.028,50,5.99,8.205,-134.376,-7.627,-16.675,29.163,-15.843
Felix Hernandez,433587,Robinson Chirinos,455139,R,19177,1459072,5525117,Ball,Robinson Chirinos strikes out swinging.  ,SI,B,91,85.4,3.02,1.37,-6.901,4.662,6.3,-0.086,-0.461,0,-2.31,50,5.824,8.232,-132.661,-12.078,-12.488,24.268,-23.663
Felix Hernandez,433587,Robinson Chirinos,455139,R,19177,1459072,5525114,Ball,Robinson Chirinos strikes out swinging.  ,SL,B,85.3,79.3,3.02,1.37,1.107,-3.31,9.9,1.05,0.893,0,-2.314,50,6.065,7.92,-124.716,-5.137,1.738,25.722,-37.299
Felix Hernandez,433587,Robinson Chirinos,455139,R,19177,1459072,5525118,Swinging Strike,Robinson Chirinos strikes out swinging.  ,SI,S,92.8,84.4,3.02,1.37,-10.633,4.333,7,-0.231,1.255,0,-2.172,50,5.981,8.815,-135.537,-8.007,-19.443,34.319,-24.178
